name,description,image_url,category
The Walking Dead. Book Three,"Robert Kirkman, Charlie Adlard, Cliff Rathburn, Rus Wooton",https://images.gr-assets.com/books/1426446934m/763429.jpg,book
砂の女 [Suna no onna],"Kōbō Abe, E. Dale Saunders",https://images.gr-assets.com/books/1361254930m/9998.jpg,book
La tía Julia y el escribidor,"Mario Vargas Llosa, Helen R. Lane",https://images.gr-assets.com/books/1327993472m/77298.jpg,book
Queen Song,Victoria Aveyard,https://images.gr-assets.com/books/1437677533m/25005214.jpg,book
"Transmetropolitan, Vol. 3: Year of the Bastard","Warren Ellis, Darick Robertson, Rodney Ramos",https://images.gr-assets.com/books/1452027011m/22418.jpg,book
Falling Into Place,Amy Zhang,https://images.gr-assets.com/books/1393613084m/18163646.jpg,book
A Severe Mercy,"Sheldon Vanauken, C.S. Lewis",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
1493: Uncovering the New World Columbus Created,Charles C. Mann,https://images.gr-assets.com/books/1327900945m/9862761.jpg,book
The Dry Grass of August,Anna Jean Mayhew,https://images.gr-assets.com/books/1327170212m/9429531.jpg,book
The Madness of Lord Ian Mackenzie,Jennifer Ashley,https://images.gr-assets.com/books/1322336718m/5981872.jpg,book
Point of Impact,Stephen Hunter,https://images.gr-assets.com/books/1315656617m/127712.jpg,book
Life & Times of Michael K.,J.M. Coetzee,https://images.gr-assets.com/books/1327203650m/6193.jpg,book
Children of God,Mary Doria Russell,https://images.gr-assets.com/books/1373509005m/16948.jpg,book
Jamie at Home: Cook Your Way to the Good Life,Jamie Oliver,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
The Mediterranean Caper,Clive Cussler,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
The Forest House,"Marion Zimmer Bradley, Diana L. Paxson",https://images.gr-assets.com/books/1319444215m/18892.jpg,book
Certain Prey,John Sandford,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Undead and Unreturnable,MaryJanice Davidson,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
"Fearless (The Lost Fleet, #2)",Jack Campbell,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Dawn on a Distant Shore,Sara Donati,https://images.gr-assets.com/books/1403186902m/820956.jpg,book
The Danish Girl,David Ebershoff,https://images.gr-assets.com/books/1451790312m/27864391.jpg,book
Brave New World Revisited ,Aldous Huxley,https://images.gr-assets.com/books/1410136964m/5481.jpg,book
Histoire d'O,"Pauline Réage, Sabine d'Estree",https://images.gr-assets.com/books/1464369941m/40483.jpg,book
Forest Mage,Robin Hobb,https://images.gr-assets.com/books/1446012746m/45106.jpg,book
Sacred,Dennis Lehane,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Hidden ,Kendra Elliot,https://images.gr-assets.com/books/1386936783m/18799585.jpg,book
Punk 57,Penelope Douglas,https://images.gr-assets.com/books/1466189204m/29104680.jpg,book
Eye of the Storm,Jack Higgins,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Nikola Tesla: Imagination and the Man That Invented the 20th Century,Sean Patrick,https://images.gr-assets.com/books/1366561721m/17835351.jpg,book
How to Be Popular,Meg Cabot,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Pygmalion and My Fair Lady (50th Anniversary Edition) (Signet Classics (Paperback)),"George Bernard Shaw, Alan Jay Lerner",https://images.gr-assets.com/books/1327891970m/7707.jpg,book
Omertà,Mario Puzo,https://images.gr-assets.com/books/1327867034m/22028.jpg,book
Unraveling,Elizabeth Norris,https://images.gr-assets.com/books/1337474732m/12157365.jpg,book
One,Richard Bach,https://images.gr-assets.com/books/1356137029m/265264.jpg,book
The Tiger Rising,Kate DiCamillo,https://images.gr-assets.com/books/1479692331m/37187.jpg,book
Magic's Price,Mercedes Lackey,https://images.gr-assets.com/books/1478489331m/28734.jpg,book
The Hedge Knight,George R.R. Martin,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
After the Funeral ,Agatha Christie,https://images.gr-assets.com/books/1384881992m/527744.jpg,book
Wanted,"Mark Millar, J.G. Jones, Brian K. Vaughan",https://images.gr-assets.com/books/1355855954m/160848.jpg,book
デスノート #8 (Desu Nōto) Mato (的),"Tsugumi Ohba, Takeshi Obata",https://images.gr-assets.com/books/1487897453m/13614.jpg,book
Manufacturing Consent: The Political Economy of the Mass Media,"Noam Chomsky, Edward S. Herman",https://images.gr-assets.com/books/1222383663m/12617.jpg,book
Pippi Långstrump i Söderhavet,"Astrid Lindgren, Gerry Bothmer",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Outer Dark,Cormac McCarthy,https://images.gr-assets.com/books/1356452527m/40471.jpg,book
Endless Knight ,Kresley Cole,https://images.gr-assets.com/books/1369329231m/16175040.jpg,book
Shadow & Claw,Gene Wolfe,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Parmi les dix milliers de choses,Julia Pierpont,https://images.gr-assets.com/books/1464907467m/23503361.jpg,book
The Great Shark Hunt: Strange Tales from a Strange Time,Hunter S. Thompson,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
The Complete Poems: Anne Sexton,"Anne Sexton, Maxine Kumin",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
2312,Kim Stanley Robinson,https://images.gr-assets.com/books/1405778758m/11830394.jpg,book
Tears of a Tiger,Sharon M. Draper,https://images.gr-assets.com/books/1348102787m/119838.jpg,book
Altar of Eden,James Rollins,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
桜蘭高校ホスト部 2,Bisco Hatori,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
The Problem Child,"Michael Buckley, Peter Ferguson",https://images.gr-assets.com/books/1349015533m/176326.jpg,book
Washington's Crossing,David Hackett Fischer,https://images.gr-assets.com/books/1353284022m/1206073.jpg,book
Shalimar the Clown,Salman Rushdie,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Desert Flower: The Extraordinary Journey of a Desert Nomad,"Waris Dirie, Cathleen Miller",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
First Strike,Eric S. Nylund,https://images.gr-assets.com/books/1320418133m/615921.jpg,book
Broken Silence,Natasha Preston,https://images.gr-assets.com/books/1388207146m/16117182.jpg,book
In Search of Excellence,"Tom Peters, Robert H. Waterman Jr.",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
First Love,"James Patterson, Emily Raymond",https://images.gr-assets.com/books/1408925704m/17899392.jpg,book
Batman Chronicles: Volume 1,"Bill Finger, Gardner F. Fox, Bob Kane, Jerry Robinson, Sheldon Moldoff",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Waterfall,Lisa Tawn Bergren,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
The Love Song of Miss Queenie Hennessy,Rachel Joyce,https://images.gr-assets.com/books/1403202599m/20890479.jpg,book
Morgawr ,Terry Brooks,https://images.gr-assets.com/books/1341521219m/15559.jpg,book
September,Rosamunde Pilcher,https://images.gr-assets.com/books/1420776195m/116053.jpg,book
The Last Question (When the World Ends),"Isaac Asimov, Bob E. Flick, Jim Gallant",https://images.gr-assets.com/books/1274107046m/4808763.jpg,book
Henderson the Rain King,"Saul Bellow, Luciano Bianciardi",https://images.gr-assets.com/books/1297116277m/52783.jpg,book
Fear of Flying,Erica Jong,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Red Riding Hood,"Sarah Blakley-Cartwright, David Leslie Johnson, Catherine Hardwicke",https://images.gr-assets.com/books/1344267754m/9349915.jpg,book
Stay Hungry Stay Foolish,Rashmi Bansal,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
The Giraffe and the Pelly and Me,"Roald Dahl, Quentin Blake",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Shotgun Lovesongs,Nickolas Butler,https://images.gr-assets.com/books/1396818566m/17934521.jpg,book
"The Death of Kings (Emperor, #2)",Conn Iggulden,https://images.gr-assets.com/books/1320470253m/671724.jpg,book
French Women Don't Get Fat,Mireille Guiliano,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
A Certain Slant of Light,Laura Whitcomb,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
"The Uglies Trilogy (Uglies, #1-3)",Scott Westerfeld,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
The Bone Tree,Greg Iles,https://images.gr-assets.com/books/1421259645m/22693231.jpg,book
False Impression,Jeffrey Archer,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
I Wrote This For You,"pleasefindthis, Iain S. Thomas, Jon Ellis",https://images.gr-assets.com/books/1413756174m/13105527.jpg,book
Barefoot in Paris,"Ina Garten, Quentin Bacon",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
...and that's when it fell off in my hand,Louise Rennison,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
The Unwanted Wife,Natasha Anders,https://images.gr-assets.com/books/1349084566m/16056862.jpg,book
Royally Screwed,Emma Chase,https://images.gr-assets.com/books/1463068765m/29991719.jpg,book
Splendor,Anna Godbersen,https://images.gr-assets.com/books/1295983771m/6239873.jpg,book
The Professor,Charlotte Brontë,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
"Drink Deep (Chicagoland Vampires, #5)",Chloe Neill,https://images.gr-assets.com/books/1296789716m/9815702.jpg,book
رجال في الشمس,غسان كنفاني,https://images.gr-assets.com/books/1321707850m/4653511.jpg,book
Den lille havfrue,"Hans Christian Andersen, Lisbeth Zwerger, Anthea Bell",https://images.gr-assets.com/books/1309204955m/132391.jpg,book
"Big Boned (Heather Wells, #3)",Meg Cabot,https://images.gr-assets.com/books/1496810737m/207687.jpg,book
The Subterraneans,Jack Kerouac,https://images.gr-assets.com/books/1428958819m/330760.jpg,book
The Tale of Three Trees: A Traditional Folktale,"Angela Elwell Hunt, Tim Jonke",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Sin City: The Big Fat Kill,Frank Miller,https://images.gr-assets.com/books/1470924869m/419103.jpg,book
The Moving Finger,Agatha Christie,https://images.gr-assets.com/books/1396227246m/16341.jpg,book
Hornet's Nest,Patricia Cornwell,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
The Sacred Romance Drawing Closer To The Heart Of God,"John Eldredge, Brent Curtis",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
There's a Boy in the Girls' Bathroom,Louis Sachar,https://images.gr-assets.com/books/1346870062m/236056.jpg,book
Crash Into You,Katie McGarry,https://images.gr-assets.com/books/1370532247m/17233800.jpg,book
Colonel Roosevelt,Edmund Morris,https://images.gr-assets.com/books/1320530371m/7993566.jpg,book
Selected Poems,"William Carlos Williams, Charles Tomlinson",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Star Wars: Vision of the Future,Timothy Zahn,https://images.gr-assets.com/books/1328289436m/77786.jpg,book
1Q84 Book 2 [Ichi-kyū-hachi-yon],Haruki Murakami,https://images.gr-assets.com/books/1329955515m/6449422.jpg,book
How to Be Both,Ali Smith,https://images.gr-assets.com/books/1405890478m/20439328.jpg,book
Princess on the Brink,Meg Cabot,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
The Woodlanders,"Thomas Hardy, Patricia Ingham",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
While My Sister Sleeps,Barbara Delinsky,https://images.gr-assets.com/books/1320495122m/4071018.jpg,book
Killing Pablo: The Hunt for the World's Greatest Outlaw,Mark Bowden,https://images.gr-assets.com/books/1311648121m/419083.jpg,book
Gold,Chris Cleave,https://images.gr-assets.com/books/1340468522m/12968662.jpg,book
Wondrous Strange,Lesley Livingston,https://images.gr-assets.com/books/1327879404m/3064985.jpg,book
How Soccer Explains the World: An Unlikely Theory of Globalization,Franklin Foer,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Livro do Desassossego,"Fernando Pessoa, Richard Zenith",https://images.gr-assets.com/books/1382871857m/45974.jpg,book
"Batman: Earth One, Volume 1","Geoff Johns, Gary Frank, Jon Sibal, Brad Anderson, Rob Leigh",https://images.gr-assets.com/books/1344369854m/12791521.jpg,book
Undead and Unappreciated,MaryJanice Davidson,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Blue Labyrinth,"Douglas Preston, Lincoln Child",https://images.gr-assets.com/books/1408116686m/20980959.jpg,book
Malcolm X: A Life of Reinvention,Manning Marable,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Mutant Message Down Under,Marlo Morgan,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Ashes of Midnight,Lara Adrian,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Once Upon a Crime,"Michael Buckley, Peter Ferguson",https://images.gr-assets.com/books/1349015477m/112879.jpg,book
Keys to Drawing,Bert Dodson,https://images.gr-assets.com/books/1172360760m/168814.jpg,book
"Fables, Volume 9: Sons of Empire","Bill Willingham, Mark Buckingham, Steve Leialoha, Andrew Pepoy, Gene Ha, Joshua Middleton, Iñaki Miranda, Mike Allred",https://images.gr-assets.com/books/1375396700m/158988.jpg,book
Embrace the Night,Karen Chance,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
The Ipcress File,Len Deighton,https://images.gr-assets.com/books/1295903974m/171624.jpg,book
The Boston Cooking-School Cook Book 1896,"Marion Cunningham, Fannie Merritt Farmer, Archibald Candy Corporation",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
واحة الغروب,بهاء طاهر,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
The Third Policeman,Flann O'Brien,https://images.gr-assets.com/books/1343027425m/27208.jpg,book
Tea Time for the Traditionally Built,Alexander McCall Smith,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
"Starlight (Warriors: The New Prophecy, #4)",Erin Hunter,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Feral Sins,Suzanne Wright,https://images.gr-assets.com/books/1331458140m/13522957.jpg,book
Tintin au pays des Soviets,"Hergé, Leslie Lonsdale-Cooper, Michael Turner",https://images.gr-assets.com/books/1327959256m/87424.jpg,book
Flash and Bones,Kathy Reichs,https://images.gr-assets.com/books/1306253347m/9998705.jpg,book
Eileen,Ottessa Moshfegh,https://images.gr-assets.com/books/1479545528m/23453099.jpg,book
Creation in Death ,J.D. Robb,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Llama Llama Mad at Mama,Anna Dewdney,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Cop Town,Karin Slaughter,https://images.gr-assets.com/books/1384822680m/18594594.jpg,book
Graffiti World: Street Art from Five Continents,"Nicholas Ganz, Tristan Manco",https://images.gr-assets.com/books/1302039517m/165053.jpg,book
Lon Po Po,Ed Young,https://images.gr-assets.com/books/1265127897m/1918702.jpg,book
The Blood of Flowers,Anita Amirrezvani,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Five Children and It ,E. Nesbit,https://images.gr-assets.com/books/1327882197m/45181.jpg,book
2 ضباط,Essam Youssef,https://images.gr-assets.com/books/1377876467m/18387597.jpg,book
"Flood Tide (Dirk Pitt, #14)",Clive Cussler,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
This Savage Song,Victoria Schwab,https://images.gr-assets.com/books/1445529989m/23299512.jpg,book
Bloodlust,"L.J. Smith, Kevin Williamson, Julie Plec",https://images.gr-assets.com/books/1287687704m/8456124.jpg,book
The Unexpected Everything,Morgan Matson,https://images.gr-assets.com/books/1443203227m/17838528.jpg,book
Exit to Eden,"Anne Rampling, Anne Rice",https://images.gr-assets.com/books/1328206253m/43799.jpg,book
Percy Jackson: The Ultimate Guide,"Mary-Jane Knight, Rick Riordan",https://images.gr-assets.com/books/1360574678m/6654104.jpg,book
Alif the Unseen,G. Willow Wilson,https://images.gr-assets.com/books/1325543155m/13239822.jpg,book
The Complete Guide to Middle-Earth,"Robert Foster, J.R.R. Tolkien",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Hothouse Flower,Lucinda Riley,https://images.gr-assets.com/books/1320957431m/12449167.jpg,book
The Bird and the Sword,Amy Harmon,https://images.gr-assets.com/books/1462457112m/29008738.jpg,book
